application_id,candidate_id,department,job_title,job_level,source_channel,region,education_level,gender,recruiter,application_date,years_experience,passed_screening,assessment_score,interview_rounds,offer_extended,offer_accepted,hired,final_stage,rejection_reason,time_to_hire_days,cost_per_applicant
APP-100971,CAND-430121,Engineering,Software Engineer,Senior,LinkedIn,North America,PhD,Female,E. Sarpong,2024-12-08,4.9,False,,0,False,False,False,Applied,Rejected at Screening,,4432.94
APP-101458,CAND-539858,Engineering,DevOps Engineer,Lead,Job Board,EMEA,Bachelor's,Undisclosed,B. Owusu,2025-08-26,13.3,False,,0,False,False,False,Applied,Rejected at Screening,,5425.9
APP-101372,CAND-458600,People & Culture,Recruiter,Junior,Job Board,North America,PhD,Female,C. Adjei,2024-09-27,0.0,True,60.5,1,True,True,True,Hired,,13.0,1263.65
APP-100287,CAND-906243,Engineering,Engineering Manager,Mid,Job Board,North America,Master's,Male,C. Adjei,2025-03-26,3.5,True,55.5,0,False,False,False,Screened,Failed Assessment,,4327.71
APP-100587,CAND-1046086,Data & Analytics,Analytics Engineer,Senior,Company Website,North America,Master's,Male,C. Adjei,2025-10-13,8.1,False,,0,False,False,False,Applied,Rejected at Screening,,400.66
APP-101740,CAND-283776,Customer Success,Onboarding Specialist,Junior,Recruitment Agency,EMEA,Diploma,Female,E. Sarpong,2024-03-14,1.8,True,78.5,2,False,False,False,Interview,Rejected at Interview,,6381.27
APP-100819,CAND-748325,Marketing,Marketing Manager,Mid,LinkedIn,EMEA,Bachelor's,Female,F. Antwi,2025-06-30,5.4,True,53.5,0,False,False,False,Screened,Failed Assessment,,4128.2
APP-101477,CAND-251009,Marketing,Growth Marketer,Senior,Job Board,EMEA,Bachelor's,Male,C. Adjei,2024-10-23,6.9,False,,0,False,False,False,Applied,Rejected at Screening,,1888.58
APP-100943,CAND-232939,Engineering,Software Engineer,Junior,Company Website,APAC,Diploma,Male,D. Boateng,2025-01-26,1.3,True,84.1,0,False,False,False,Assessment,Rejected at Assessment,,558.52
APP-101651,CAND-481229,Sales,Sales Development Rep,Mid,Recruitment Agency,North America,Diploma,Male,A. Mensah,2025-01-22,3.7,True,52.5,0,False,False,False,Screened,Failed Assessment,,7725.07
APP-100407,CAND-556890,Engineering,Engineering Manager,Mid,Employee Referral,North America,Diploma,Male,F. Antwi,2025-02-13,4.5,True,80.2,1,True,True,True,Hired,,41.0,2133.22
APP-101320,CAND-737730,Engineering,Software Engineer,Lead,Employee Referral,EMEA,Bachelor's,Female,A. Mensah,2025-08-30,12.1,True,64.6,0,False,False,False,Assessment,Rejected at Assessment,,1892.95
APP-101530,CAND-860933,Marketing,Marketing Manager,Mid,Recruitment Agency,EMEA,Diploma,Non-binary,D. Boateng,2024-08-29,7.1,True,63.9,0,False,False,False,Assessment,Rejected at Assessment,,7678.82
APP-100502,CAND-1136449,Sales,Sales Development Rep,Mid,LinkedIn,North America,PhD,Male,B. Owusu,2025-10-20,2.1,True,57.9,0,False,False,False,Screened,Failed Assessment,,2433.06
APP-100411,CAND-301199,People & Culture,People Ops Specialist,Mid,Job Board,North America,Master's,Female,B. Owusu,2025-02-25,5.2,True,39.0,0,False,False,False,Screened,Failed Assessment,,1525.69
APP-101485,CAND-277289,Engineering,Software Engineer,Junior,Recruitment Agency,North America,Diploma,Female,B. Owusu,2024-06-26,3.5,False,,0,False,False,False,Applied,Rejected at Screening,,11283.04
APP-100583,CAND-370644,Sales,Sales Manager,Senior,Company Website,APAC,Bachelor's,Female,E. Sarpong,2024-10-22,8.4,True,71.4,3,False,False,False,Interview,Rejected at Interview,,403.7
APP-100376,CAND-948922,Engineering,DevOps Engineer,Mid,Job Board,North America,Bachelor's,Female,C. Adjei,2024-02-04,3.4,False,,0,False,False,False,Applied,Rejected at Screening,,2707.78
APP-100262,CAND-809428,Engineering,DevOps Engineer,Senior,University/Campus,LATAM,Master's,Male,F. Antwi,2025-09-05,9.7,False,,0,False,False,False,Applied,Rejected at Screening,,2211.36
APP-101594,CAND-553414,Engineering,DevOps Engineer,Mid,Company Website,Unknown,Master's,Male,C. Adjei,2024-10-05,3.8,True,53.8,0,False,False,False,Screened,Failed Assessment,,912.56
APP-100976,CAND-1136411,People & Culture,HR Business Partner,Mid,Company Website,North America,Master's,Female,E. Sarpong,2025-08-16,2.5,True,65.9,0,False,False,False,Assessment,Rejected at Assessment,,492.95
APP-101749,CAND-1003903,Marketing,Marketing Manager,Mid,Job Board,EMEA,Diploma,Male,D. Boateng,2025-01-23,7.0,False,,0,False,False,False,Applied,Rejected at Screening,,3610.68
APP-100146,CAND-445565,Marketing,Growth Marketer,Senior,Job Board,North America,Bachelor's,Male,E. Sarpong,2025-04-10,7.9,True,57.4,0,False,False,False,Screened,Failed Assessment,,1876.52
APP-100478,CAND-856500,People & Culture,People Ops Specialist,Junior,Job Board,North America,PhD,Female,D. Boateng,2025-03-21,3.7,False,,0,False,False,False,Applied,Rejected at Screening,,1978.93
APP-100546,CAND-799377,Engineering,Software Engineer,Mid,Job Board,North America,PhD,Female,B. Owusu,2024-07-26,3.4,False,,0,False,False,False,Applied,Rejected at Screening,,2106.92
APP-100053,CAND-834907,Marketing,Growth Marketer,Mid,LinkedIn,North America,Bachelor's,Female,C. Adjei,2025-08-08,5.3,False,,0,False,False,False,Applied,Rejected at Screening,,2739.78
APP-100836,CAND-1122576,Engineering,Engineering Manager,Mid,Employee Referral,EMEA,Bachelor's,Female,B. Owusu,2024-10-17,4.4,True,67.8,2,True,False,False,Offer,Offer Declined,,2409.51
APP-101658,CAND-290191,Engineering,Senior Software Engineer,Lead,Job Board,EMEA,Bachelor's,Male,F. Antwi,2024-04-06,13.4,True,64.0,3,True,True,True,Hired,,60.0,3824.93
APP-101623,CAND-338226,Customer Success,Onboarding Specialist,Junior,Employee Referral,North America,Bachelor's,Male,E. Sarpong,2024-09-24,0.0,True,74.5,3,False,False,False,Interview,Rejected at Interview,,404.77
APP-100366,CAND-1000671,Marketing,Growth Marketer,Senior,Employee Referral,EMEA,PhD,Male,B. Owusu,2025-01-06,7.1,False,,0,False,False,False,Applied,Rejected at Screening,,1319.48
APP-100012,CAND-455964,Sales,Sales Development Rep,Senior,LinkedIn,Unknown,Bachelor's,Male,E. Sarpong,2025-08-29,7.1,True,48.1,0,False,False,False,Screened,Failed Assessment,,1413.18
APP-100129,CAND-1179977,Data & Analytics,Data Analyst,Mid,Recruitment Agency,North America,Unknown,Female,A. Mensah,2025-02-12,4.8,False,,0,False,False,False,Applied,Rejected at Screening,,4120.87
APP-100278,CAND-845384,Customer Success,Onboarding Specialist,Lead,Recruitment Agency,EMEA,Bachelor's,Female,E. Sarpong,2025-10-15,12.1,False,,0,False,False,False,Applied,Rejected at Screening,,6271.04
APP-100870,CAND-963827,Engineering,Software Engineer,Senior,Company Website,North America,Diploma,Female,E. Sarpong,2024-11-24,9.3,False,,0,False,False,False,Applied,Rejected at Screening,,839.22
APP-100561,CAND-708873,Engineering,Engineering Manager,Junior,University/Campus,APAC,High School,Male,C. Adjei,2024-11-28,3.9,False,,0,False,False,False,Applied,Rejected at Screening,,3402.23
APP-100709,CAND-1168693,Customer Success,Customer Success Manager,Junior,LinkedIn,LATAM,Bachelor's,Male,E. Sarpong,2025-05-16,6.0,False,,0,False,False,False,Applied,Rejected at Screening,,2129.38
APP-101045,CAND-623696,Finance,Accountant,Mid,Recruitment Agency,EMEA,Master's,Female,C. Adjei,2024-10-25,2.5,True,64.2,0,False,False,False,Assessment,Rejected at Assessment,,9205.34
APP-101798,CAND-1080504,Sales,Account Executive,Junior,Employee Referral,EMEA,Master's,Male,A. Mensah,2024-03-09,0.5,False,,0,False,False,False,Applied,Rejected at Screening,,1030.25
APP-100319,CAND-819676,People & Culture,HR Business Partner,Mid,Job Board,North America,Master's,Female,D. Boateng,2024-10-24,7.2,False,,0,False,False,False,Applied,Rejected at Screening,,1681.32
APP-101318,CAND-840706,Sales,Account Executive,Junior,LinkedIn,EMEA,Bachelor's,Male,D. Boateng,2024-06-06,0.0,False,,0,False,False,False,Applied,Rejected at Screening,,1507.93
APP-100208,CAND-727787,Customer Success,Customer Success Manager,Mid,Company Website,LATAM,Bachelor's,Male,E. Sarpong,2024-02-20,1.9,False,,0,False,False,False,Applied,Rejected at Screening,,324.52
APP-101733,CAND-401426,Data & Analytics,Analytics Engineer,Junior,Company Website,EMEA,Bachelor's,Male,F. Antwi,2025-01-23,0.0,True,69.6,0,False,False,False,Assessment,Rejected at Assessment,,420.33
APP-100248,CAND-762740,Finance,Accountant,Mid,Recruitment Agency,EMEA,Bachelor's,Non-binary,C. Adjei,2024-07-03,5.3,True,51.9,0,False,False,False,Screened,Failed Assessment,,6145.88
APP-100680,CAND-824077,Sales,Sales Manager,Junior,LinkedIn,EMEA,Bachelor's,Female,A. Mensah,2024-09-23,0.0,True,62.0,0,False,False,False,Assessment,Rejected at Assessment,,3823.89
APP-101249,CAND-591973,Sales,Sales Development Rep,Senior,Job Board,North America,Bachelor's,Female,D. Boateng,2024-01-01,5.9,False,,0,False,False,False,Applied,Rejected at Screening,,1270.1
APP-101542,CAND-913060,Engineering,Senior Software Engineer,Junior,Company Website,North America,Master's,Male,C. Adjei,2024-06-29,3.6,True,58.1,0,False,False,False,Screened,Failed Assessment,,1012.61
APP-101043,CAND-433445,Engineering,DevOps Engineer,Mid,Company Website,EMEA,Master's,Female,A. Mensah,2025-01-26,5.2,False,,0,False,False,False,Applied,Rejected at Screening,,832.28
APP-100995,CAND-326589,Sales,Account Executive,Mid,LinkedIn,Unknown,Diploma,Female,A. Mensah,2025-05-09,3.2,True,90.0,3,True,True,True,Hired,,59.0,2172.03
APP-101324,CAND-329479,Engineering,QA Engineer,Junior,Job Board,North America,Master's,Male,C. Adjei,2024-06-01,1.2,False,,0,False,False,False,Applied,Rejected at Screening,,4921.14
APP-100372,CAND-225531,People & Culture,Recruiter,Mid,Job Board,North America,Bachelor's,Male,D. Boateng,2024-12-12,4.3,True,56.6,0,False,False,False,Screened,Failed Assessment,,1302.31
APP-100451,CAND-284837,Marketing,Growth Marketer,Junior,Company Website,North America,Master's,Male,E. Sarpong,2024-10-14,0.0,True,95.0,2,True,True,True,Hired,,53.0,541.25
APP-100038,CAND-445921,Marketing,Marketing Manager,Mid,Job Board,Unknown,Bachelor's,Male,D. Boateng,2025-08-16,5.8,False,,0,False,False,False,Applied,Rejected at Screening,,1668.93
APP-100144,CAND-749493,Sales,Sales Development Rep,Senior,Recruitment Agency,North America,Diploma,Male,A. Mensah,2024-08-13,9.0,False,,0,False,False,False,Applied,Rejected at Screening,,4438.32
APP-101709,CAND-776239,Engineering,QA Engineer,Mid,Job Board,Unknown,Master's,Female,B. Owusu,2025-05-28,4.9,False,,0,False,False,False,Applied,Rejected at Screening,,2969.98
APP-100947,CAND-701171,People & Culture,People Ops Specialist,Junior,Job Board,North America,Bachelor's,Male,A. Mensah,2024-02-03,1.9,True,65.4,3,False,False,False,Interview,Rejected at Interview,,2796.27
APP-100076,CAND-353174,Sales,Solutions Consultant,Mid,Employee Referral,LATAM,Bachelor's,Female,C. Adjei,2024-11-03,4.6,False,,0,False,False,False,Applied,Rejected at Screening,,951.4
APP-100115,CAND-907081,Engineering,DevOps Engineer,Lead,Employee Referral,North America,Bachelor's,Male,A. Mensah,2024-05-06,12.7,True,85.8,3,True,True,True,Hired,,56.0,1389.11
APP-101569,CAND-1050556,Sales,Sales Development Rep,Mid,University/Campus,Unknown,Bachelor's,Female,C. Adjei,2024-09-08,5.8,False,,0,False,False,False,Applied,Rejected at Screening,,2161.17
APP-101724,CAND-690373,Customer Success,Support Specialist,Lead,Company Website,APAC,High School,Female,E. Sarpong,2024-06-14,9.6,True,66.0,0,False,False,False,Assessment,Rejected at Assessment,,195.18
APP-100341,CAND-646596,Engineering,Software Engineer,Mid,LinkedIn,North America,Diploma,Male,E. Sarpong,2025-01-07,4.7,False,,0,False,False,False,Applied,Rejected at Screening,,3970.16
APP-100301,CAND-649050,Marketing,Growth Marketer,Mid,Recruitment Agency,APAC,Bachelor's,Undisclosed,A. Mensah,2024-09-21,2.7,False,,0,False,False,False,Applied,Rejected at Screening,,5115.14
APP-101201,CAND-479461,Finance,Accountant,Junior,Recruitment Agency,LATAM,High School,Undisclosed,E. Sarpong,2025-10-30,0.1,False,,0,False,False,False,Applied,Rejected at Screening,,9946.16
APP-100659,CAND-1056324,Engineering,QA Engineer,Mid,Job Board,EMEA,Bachelor's,Female,F. Antwi,2024-12-04,7.2,False,,0,False,False,False,Applied,Rejected at Screening,,4681.52
APP-100602,CAND-828732,Marketing,Growth Marketer,Mid,LinkedIn,EMEA,Bachelor's,Female,D. Boateng,2024-12-24,3.1,True,70.8,2,False,False,False,Interview,Rejected at Interview,,1771.09
APP-101668,CAND-1117421,Customer Success,Customer Success Manager,Mid,Job Board,North America,Bachelor's,Female,D. Boateng,2025-03-28,4.8,False,,0,False,False,False,Applied,Rejected at Screening,,1116.22
APP-101632,CAND-634547,Finance,Financial Analyst,Mid,Employee Referral,APAC,Master's,Male,C. Adjei,2025-05-04,3.4,False,,0,False,False,False,Applied,Rejected at Screening,,1314.82
APP-100214,CAND-449547,Sales,Sales Manager,Lead,Employee Referral,EMEA,Unknown,Female,D. Boateng,2024-10-17,10.7,True,56.9,0,False,False,False,Screened,Failed Assessment,,709.19
APP-100653,CAND-352961,Engineering,Senior Software Engineer,Senior,University/Campus,EMEA,High School,Male,C. Adjei,2025-06-07,7.8,False,,0,False,False,False,Applied,Rejected at Screening,,2578.41
APP-100338,CAND-877902,Sales,Sales Development Rep,Junior,Recruitment Agency,North America,Bachelor's,Female,F. Antwi,2025-03-31,2.1,False,,0,False,False,False,Applied,Rejected at Screening,,6529.76
APP-101572,CAND-932826,Sales,Sales Development Rep,Senior,Employee Referral,North America,Bachelor's,Male,E. Sarpong,2025-01-13,7.0,True,68.0,1,True,True,True,Hired,,40.0,894.78
APP-101642,CAND-1018156,Engineering,Software Engineer,Lead,Job Board,EMEA,Master's,Male,F. Antwi,2025-06-27,11.0,False,,0,False,False,False,Applied,Rejected at Screening,,3425.68
APP-101305,CAND-479465,Sales,Account Executive,Mid,Company Website,North America,Bachelor's,Male,F. Antwi,2025-05-07,4.3,False,,0,False,False,False,Applied,Rejected at Screening,,603.49
APP-100801,CAND-421169,Finance,Financial Analyst,Junior,Recruitment Agency,EMEA,Unknown,Male,C. Adjei,2024-12-05,2.5,True,56.9,0,False,False,False,Screened,Failed Assessment,,7163.35
APP-101429,CAND-209182,Finance,FP&A Manager,Junior,Employee Referral,EMEA,Bachelor's,Undisclosed,E. Sarpong,2024-01-10,0.0,False,,0,False,False,False,Applied,Rejected at Screening,,1209.59
APP-100519,CAND-1010209,Marketing,Content Strategist,Junior,Employee Referral,North America,Diploma,Female,C. Adjei,2024-03-25,0.0,True,76.0,0,False,False,False,Assessment,Rejected at Assessment,,721.94
APP-100645,CAND-771064,Engineering,Software Engineer,Lead,Job Board,EMEA,Bachelor's,Female,D. Boateng,2024-10-27,13.0,True,22.6,0,False,False,False,Screened,Failed Assessment,,3602.54
APP-100423,CAND-352084,Engineering,Software Engineer,Senior,Employee Referral,North America,Master's,Male,E. Sarpong,2025-08-13,8.9,False,,0,False,False,False,Applied,Rejected at Screening,,1621.35
APP-101079,CAND-488534,Engineering,Senior Software Engineer,Senior,University/Campus,North America,Bachelor's,Female,D. Boateng,2025-10-17,10.9,True,38.8,0,False,False,False,Screened,Failed Assessment,,2940.08
APP-101260,CAND-990428,Engineering,Engineering Manager,Junior,LinkedIn,North America,Diploma,Undisclosed,E. Sarpong,2024-06-15,2.6,True,69.4,3,False,False,False,Interview,Rejected at Interview,,3682.62
APP-101270,CAND-1166769,Marketing,Marketing Specialist,Junior,LinkedIn,APAC,Master's,Female,B. Owusu,2025-08-08,0.0,False,,0,False,False,False,Applied,Rejected at Screening,,2995.02
APP-100308,CAND-500912,Engineering,DevOps Engineer,Mid,LinkedIn,APAC,Bachelor's,Male,A. Mensah,2024-06-15,4.0,True,79.3,0,False,False,False,Assessment,Rejected at Assessment,,3012.54
APP-100849,CAND-1197536,People & Culture,HR Business Partner,Mid,Employee Referral,APAC,Bachelor's,Female,B. Owusu,2024-07-23,6.0,True,52.2,0,False,False,False,Screened,Failed Assessment,,746.71
APP-101758,CAND-229782,Engineering,QA Engineer,Junior,Job Board,North America,Bachelor's,Male,F. Antwi,2024-06-11,0.0,False,,0,False,False,False,Applied,Rejected at Screening,,3971.89
APP-101108,CAND-693479,Engineering,Engineering Manager,Senior,LinkedIn,North America,Bachelor's,Male,B. Owusu,2025-01-11,6.3,False,,0,False,False,False,Applied,Rejected at Screening,,3579.9
APP-100116,CAND-592059,Customer Success,Support Specialist,Junior,Company Website,APAC,Master's,Male,B. Owusu,2024-10-27,0.3,True,63.2,2,True,True,True,Hired,,57.0,395.88
APP-101176,CAND-629505,Engineering,Engineering Manager,Junior,Recruitment Agency,North America,Master's,Female,B. Owusu,2025-02-18,0.0,False,,0,False,False,False,Applied,Rejected at Screening,,10532.03
APP-101742,CAND-371495,Marketing,Marketing Manager,Mid,LinkedIn,EMEA,Diploma,Female,B. Owusu,2024-07-09,2.5,False,,0,False,False,False,Applied,Rejected at Screening,,4233.01
APP-101266,CAND-1195777,Sales,Sales Development Rep,Junior,Recruitment Agency,North America,Bachelor's,Female,B. Owusu,2024-11-10,1.6,False,,0,False,False,False,Applied,Rejected at Screening,,7724.96
APP-100766,CAND-254171,Customer Success,Onboarding Specialist,Mid,Job Board,EMEA,Diploma,Female,D. Boateng,2025-04-02,6.7,True,64.0,1,True,False,False,Offer,Offer Declined,,2193.07
APP-100171,CAND-236430,Customer Success,Onboarding Specialist,Mid,Job Board,Unknown,Master's,Male,F. Antwi,2024-01-31,4.8,False,,0,False,False,False,Applied,Rejected at Screening,,1859.74
APP-100249,CAND-529412,Engineering,Engineering Manager,Mid,LinkedIn,APAC,Diploma,Female,E. Sarpong,2024-12-03,3.8,False,,0,False,False,False,Applied,Rejected at Screening,,3730.21
APP-100981,CAND-510045,Marketing,Growth Marketer,Junior,Job Board,LATAM,Bachelor's,Undisclosed,F. Antwi,2024-01-19,3.6,True,20.3,0,False,False,False,Screened,Failed Assessment,,1189.28
APP-101645,CAND-690334,Engineering,DevOps Engineer,Junior,Job Board,North America,Bachelor's,Female,F. Antwi,2024-02-11,5.2,True,50.3,0,False,False,False,Screened,Failed Assessment,,3624.66
APP-100678,CAND-1179719,Engineering,Senior Software Engineer,Junior,Employee Referral,EMEA,PhD,Undisclosed,A. Mensah,2025-06-09,0.1,True,72.8,0,False,False,False,Assessment,Rejected at Assessment,,1222.0
APP-100651,CAND-1156747,Sales,Account Executive,Junior,Company Website,EMEA,Diploma,Male,A. Mensah,2024-01-09,1.6,True,54.8,0,False,False,False,Screened,Failed Assessment,,259.29
APP-100481,CAND-701318,Engineering,Software Engineer,Mid,University/Campus,North America,Unknown,Male,B. Owusu,2024-02-26,3.7,False,,0,False,False,False,Applied,Rejected at Screening,,1658.62
APP-100957,CAND-911563,Sales,Sales Development Rep,Lead,Recruitment Agency,North America,Bachelor's,Male,B. Owusu,2025-05-29,15.4,True,54.0,0,False,False,False,Screened,Failed Assessment,,3615.6
APP-100580,CAND-906130,Engineering,Software Engineer,Senior,Employee Referral,North America,Bachelor's,Female,B. Owusu,2024-06-27,9.9,False,,0,False,False,False,Applied,Rejected at Screening,,237.83
APP-101013,CAND-417349,Sales,Account Executive,Lead,Employee Referral,North America,Bachelor's,Undisclosed,D. Boateng,2024-09-15,13.1,False,,0,False,False,False,Applied,Rejected at Screening,,891.75
APP-101070,CAND-719207,Customer Success,Customer Success Manager,Senior,Recruitment Agency,APAC,Bachelor's,Male,B. Owusu,2025-10-31,2.3,False,,0,False,False,False,Applied,Rejected at Screening,,150.0
